
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
42679,2002-04-15,,우마리아,,,23.5333,80.8833,458,,,,
42693,2002-04-15,,암비카푸르,,,23.1667,83.250,596,,,,
42701,2002-04-15,,란치,,,23.3167,85.3167,,,,,
42706,2002-04-15,,뱅쿠라,,,23.250,87.050,,,,,
42708,2002-04-15,,샨티 니케탄,,,23.650,87.700,58,,,,
42709,2002-04-15,,불드완,,,23.2333,87.850,,,,,
42715,2002-04-15,,마란즈크헨드,,,22.000,80.700,580,,,,
42724,2002-04-15,,아가르탈라,,,23.8833,91.250,15,,,,
42730,2002-04-15,,오카,,,22.4833,69.1167,5,,,,
42731,2002-04-15,,드와르카,,,22.3667,69.0833,10,,,,
42737,2002-04-15,,라지코트,,,22.300,70.7833,134,,,,
42744,2002-04-15,,발라비 비댜나가르,,,22.5667,72.9333,41,,,,
42748,2002-04-15,,바로다 에어로드로메,,,22.3333,73.2667,37,,,,
42752,2002-04-15,,다르,,,22.600,75.300,581,,,,
42754,2002-04-15,,인도르,,,22.7167,75.800,561,,,,
42763,2002-04-15,,호샨가바드,,,22.7667,77.7667,300,,,,
42768,2002-04-15,,치힌드와라,,,22.100,79.000,675,,,,
42770,2002-04-15,,날신기푸르,,,22.950,79.1833,354,,,,
42776,2002-04-15,,만들라,,,22.5833,80.3667,441,,,,
42779,2002-04-15,,펜드라 로드,,,22.7667,81.900,624,,,,
42798,2002-04-15,,잠셰드푸르,,,22.8167,86.1833,140,,,,
42803,2002-04-15,,미드나포르,,,22.4167,87.3167,,,,,
42805,2002-04-15,,울우베리아,,,22.500,87.950,,,,,
42807,2002-04-15,,콜카타,,,22.5333,88.3333,5,,,,
42809,2002-04-15,,콜카타,,,22.650,88.450,4,,,,
42809,2002-04-15,,캘커타 덤덤,,,22.650,88.450,4,,,,
42811,2002-04-15,,다이아몬드 하버,,,22.1833,88.200,4,,,,
42812,2002-04-15,,케닝,,,22.250,88.6667,3,,,,
42830,2002-04-15,,포르반다르,,,21.650,69.6667,5,,,,
42838,2002-04-15,,바우나갈,,,21.750,72.200,5,,,,
42840,2002-04-15,,수라트,,,21.200,72.8333,10,,,,
42851,2002-04-15,,잘가온,,,21.050,75.5667,200,,,,
42855,2002-04-15,,칸드와,,,21.8333,76.3667,317,,,,
42867,2002-04-15,,나구푸르,,,21.100,79.050,308,,,,
42874,2002-04-15,,라이푸르,,,21.2333,81.650,296,,,,
42883,2002-04-15,,삼발푸르,,,21.4667,83.9667,,,,,
42886,2002-04-15,,잘수구다,,,21.9167,84.0833,228,,,,
42891,2002-04-15,,케온그지아르가리,,,21.6167,85.5167,461,,,,
42895,2002-04-15,,발라소어,,,21.5167,86.9333,18,,,,
42900,2002-04-15,,콘다이,,,21.7833,87.750,10,,,,
42901,2002-04-15,,디그하,,,21.8333,87.7833,,,,,
42909,2002-04-15,,베라발,,,20.900,70.3667,6,,,,
42914,2002-04-15,,디우,,,20.7167,70.9167,10,,,,
42915,2002-04-15,,불살,,,20.6167,72.9333,,,,,
42916,2002-04-15,,다만,,,20.4167,72.850,,,,,
42921,2002-04-15,,나시크,,,20.000,73.7833,598,,,,
42933,2002-04-15,,아콜라,,,20.700,77.0333,280,,,,
42935,2002-04-15,,와심,,,24.400,78.150,,,,,
42937,2002-04-15,,암라오티,,,20.9333,77.7833,367,,,,
42939,2002-04-15,,왈다,,,20.6667,78.5833,282,,,,
42946,2002-04-15,,브라마푸리,,,20.600,79.850,227,,,,
42961,2002-04-15,,티트라가리,,,20.300,83.300,209,,,,
42963,2002-04-15,,보란길,,,20.700,83.500,,,,,
42966,2002-04-15,,풀바니,,,20.4833,84.2667,488,,,,
42969,2002-04-15,,안굴,,,20.8333,85.100,137,,,,
42970,2002-04-15,,쿳탁크,,,20.4667,85.9333,,,,,
42971,2002-04-15,,부바네스와르,,,20.250,85.8333,45,,,,
42973,2002-04-15,,칸드바리,,,20.7833,86.7333,5,,,,
42976,2002-04-15,,파라디피 (C.W.R.),,,20.300,86.6833,4,,,,
43001,2002-04-15,,다하누,,,19.9667,72.7167,4,,,,
43003,2002-04-15,,봄베이 산타크루즈,,,19.1167,72.850,8,,,,
43003,2002-04-15,,봄베이,,,19.1167,72.850,8,,,,
43009,2002-04-15,,아마드나갈,,,19.0833,74.800,655,,,,
43014,2002-04-15,,아우랑가바드 치칼탄,,,19.850,75.400,582,,,,
43017,2002-04-15,,팔비아니,,,19.2667,76.7667,422,,,,
43041,2002-04-15,,자그달푸르,,,19.0833,82.0333,552,,,,
43049,2002-04-15,,고팔푸르,,,19.2667,84.8833,16,,,,
43053,2002-04-15,,푸리,,,19.800,85.8167,5,,,,
43057,2002-04-15,,봄베이,,,18.900,72.8167,10,,,,
43058,2002-04-15,,아리바그,,,18.6333,72.8667,5,,,,
43063,2002-04-15,,푸나,,,18.5333,73.850,555,,,,
43071,2002-04-15,,쥬르,,,18.200,75.200,519,,,,
43081,2002-04-15,,니자마바드,,,18.6667,78.100,379,,,,
43083,2002-04-15,,메다크,,,18.050,78.2667,472,,,,
43086,2002-04-15,,람군담,,,18.7667,79.4333,156,,,,
43087,2002-04-15,,하남콘다,,,18.0167,79.5667,266,,,,
43105,2002-04-15,,칼링가파탐,,,18.3333,84.1333,5,,,,
43109,2002-04-15,,한나이,,,17.8167,73.100,17,,,,
43110,2002-04-15,,라트나기리,,,16.9833,73.3333,75,,,,
43111,2002-04-15,,마하발레슈와르,,,17.9333,73.6667,1384,,,,
43113,2002-04-15,,사타라,,,17.5167,74.050,610,,,,
43117,2002-04-15,,숄라푸르,,,17.6667,75.900,477,,,,
43121,2002-04-15,,굴바르가,,,17.350,76.850,457,,,,
43128,2002-04-15,,하이데라바드,,,17.450,78.4667,530,,,,
43136,2002-04-15,,코테아구뎀,,,17.550,80.6333,110,,,,
43147,2002-04-15,,투니,,,17.350,82.550,35,,,,
43149,2002-04-15,,비샤카파트남,,,17.7167,83.2333,3,,,,
43150,2002-04-15,,비샤카파트남 월테어,,,17.700,83.300,45,,,,
43157,2002-04-15,,콜라푸르,,,16.700,74.2333,569,,,,
43158,2002-04-15,,산그리,,,16.850,74.600,545,,,,
43161,2002-04-15,,비자푸르,,,16.8167,75.7167,593,,,,
43168,2002-04-15,,마하붑나갈,,,16.750,78.000,504,,,,
43169,2002-04-15,,라이키우르,,,16.200,77.350,398,,,,
43177,2002-04-15,,렌타친타라,,,16.550,79.550,104,,,,
43181,2002-04-15,,비야자와다 간나바람,,,16.5333,80.800,21,,,,
43185,2002-04-15,,마실리파트남,,,16.200,81.150,,,,,
43187,2002-04-15,,날사부르,,,16.4333,81.700,,,,,
43189,2002-04-15,,카키나다,,,16.950,82.2333,2,,,,
43192,2002-04-15,,고아 판짐,,,15.4833,73.8167,58,,,,
43193,2002-04-15,,벤굴라,,,15.8667,73.6333,15,,,,
43197,2002-04-15,,벨가움,,,15.850,74.5333,751,,,,
43198,2002-04-15,,벨가움 삼브라,,,15.850,74.6167,758,,,,
43201,2002-04-15,,가닥,,,15.4167,75.6333,661,,,,
43205,2002-04-15,,벨라리,,,15.150,76.850,448,,,,
43212,2002-04-15,,난달,,,15.4667,78.4833,211,,,,
43213,2002-04-15,,쿠르눌,,,15.800,78.0667,280,,,,
43220,2002-04-15,,바팟라,,,15.900,80.4667,,,,,
43221,2002-04-15,,옹골,,,15.500,80.0833,22,,,,
43225,2002-04-15,,카워,,,14.7833,74.1333,3,,,,
43226,2002-04-15,,호나바르,,,14.2833,74.450,8,,,,
43229,2002-04-15,,시라리,,,14.0667,74.5333,45,,,,
43233,2002-04-15,,치트라투르가,,,14.2333,76.4333,724,,,,
43237,2002-04-15,,아난타푸르,,,14.5833,77.6333,372,,,,
43241,2002-04-15,,쿳다파히,,,14.4833,78.8333,129,,,,
43243,2002-04-15,,카바리,,,14.900,79.9833,17,,,,
43245,2002-04-15,,넬로르,,,14.450,79.9833,19,,,,
43258,2002-04-15,,시모가,,,13.9333,75.6333,571,,,,
43260,2002-04-15,,칙마가룰,,,13.250,75.750,,,,,
43263,2002-04-15,,하산,,,13.000,76.150,955,,,,
43271,2002-04-15,,아로가바람,,,13.5333,78.500,696,,,,
43275,2002-04-15,,티루파티,,,13.6667,79.5833,110,,,,
43277,2002-04-15,,티루파티,,,13.150,79.5333,,,,,
43278,2002-04-15,,눔감박캄,,,13.0667,80.200,13,,,,
43279,2002-04-15,,마르다스 미남바캄,,,13.000,80.1833,10,,,,
43284,2002-04-15,,망갈로르 바지프,,,12.9167,74.8833,102,,,,
43285,2002-04-15,,망갈로르/파남불,,,12.950,74.8333,32,,,,
43289,2002-04-15,,만다,,,12.500,76.8333,,,,,
43291,2002-04-15,,미소레,,,12.300,76.700,765,,,,
43295,2002-04-15,,뱅갈로르,,,12.9667,77.5833,920,,,,
43295,2002-04-15,,방갈로르,,,12.9667,77.5833,920,,,,
43296,2002-04-15,,방갈로/힌두스탄 에어포트,,,12.950,77.6333,888,,,,
43301,2002-04-15,,다르마풀리,,,12.1333,78.0333,396,,,,
43302,2002-04-15,,티루파투르,,,12.4833,78.5667,385,,,,
43303,2002-04-15,,벨로레,,,12.9167,79.150,213,,,,
43309,2002-04-15,,마야 반다르,,,12.9167,92.9167,27,,,,
43310,2002-04-15,,롱 아일랜드,,,12.4167,92.9333,12,,,,
43311,2002-04-15,,아미니,,,11.1167,72.7333,12,,,,
43314,2002-04-15,,코지코드,,,11.250,75.7833,4,,,,
43315,2002-04-15,,칸눌,,,11.8333,75.3333,11,,,,
43317,2002-04-15,,우드하가만달람,,,11.400,76.7333,2236,,,,
43319,2002-04-15,,코임바토르,,,11.000,76.9667,407,,,,
43320,2002-04-15,,M.O. 카리푸르 에어포트,,,11.1333,75.950,107,,,,
43321,2002-04-15,,코임바토르,,,11.0333,77.050,396,,,,
43325,2002-04-15,,사렘,,,11.650,78.1667,279,,,,
43329,2002-04-15,,쿠달로르,,,11.7667,79.7667,5,,,,
43330,2002-04-15,,탄자불,,,10.7833,79.1333,,,,,
43333,2002-04-15,,포트 블레어,,,11.6667,92.7167,73,,,,
43336,2002-04-15,,코친 인트. 에어포트 네두마바세,,,1090.000,7624.000,8,,,,
43339,2002-04-15,,코다이카날,,,10.2333,77.4667,2339,,,,
43342,2002-04-15,,K.파라마티,,,10.950,78.0833,182,,,,
43344,2002-04-15,,티루치나팔리,,,10.7667,78.7167,85,,,,
43346,2002-04-15,,카라이칼,,,10.9167,79.8333,,,,,
43347,2002-04-15,,나가파티남,,,10.7667,79.850,2,,,,
43348,2002-04-15,,아티라마팟티남,,,10.3333,79.3833,4,,,,
43349,2002-04-15,,베다란니얌,,,10.3667,79.850,2,,,,
43352,2002-04-15,,아라푸자,,,9.550,76.4167,2,,,,
43353,2002-04-15,,코치 윌링던,,,9.950,76.2667,1,,,,
43355,2002-04-15,,코타얌,,,9.5333,76.600,73,,,,
43359,2002-04-15,,마두라이,,,9.9167,78.1167,132,,,,
43360,2002-04-15,,마두라이,,,9.8333,78.0833,139,,,,
43361,2002-04-15,,톤디,,,9.7333,79.0333,4,,,,
43363,2002-04-15,,팜반,,,9.2667,79.300,10,,,,
43364,2002-04-15,,훗 바이,,,10.5833,92.550,5,,,,
43367,2002-04-15,,카 니코바르,,,9.1667,92.8333,9,,,,
43369,2002-04-15,,미니코이,,,8.300,73.150,1,,,,
43371,2002-04-15,,티루바나타푸람,,,8.4833,76.950,60,,,,
43376,2002-04-15,,파라얀콧타이,,,8.7333,77.750,45,,,,
43377,2002-04-15,,칸니야쿠마리,,,8.0833,77.500,36,,,,
43379,2002-04-15,,투티코린 뉴 포트,,,8.750,78.1833,,,,,
43382,2002-04-15,,난코와리,,,7.9833,93.5333,23,,,,
43404,2002-04-15,,자프나,,,9.650,80.0167,3,,,,
43410,2002-04-15,,말라잇티부,,,9.2667,80.8167,2,,,,
43413,2002-04-15,,마나르,,,8.9833,79.9167,3,,,,
43415,2002-04-15,,바브니야,,,8.750,80.500,98,,,,
43418,2002-04-15,,트링코말리,,,8.5833,81.250,3,,,,
43421,2002-04-15,,아누라다푸라,,,8.3333,80.4167,89,,,,
43422,2002-04-15,,마하 일루팔라마,,,8.1167,80.4667,137,,,,
43424,2002-04-15,,푸탈람,,,8.0333,79.8333,2,,,,
43436,2002-04-15,,바티칼로아,,,7.7167,81.700,5,,,,
43441,2002-04-15,,쿠루네갈라,,,7.4667,80.3667,116,,,,
43444,2002-04-15,,캔디,,,7.3333,80.6333,479,,,,
43450,2002-04-15,,카투나약,,,7.1667,79.8833,8,,,,
43466,2002-04-15,,콜롬보,,,6.900,79.8667,7,,,,
43467,2002-04-15,,랫말라나,,,6.8167,79.8833,5,,,,
43473,2002-04-15,,누와라 엘리야,,,6.9667,80.7667,1880,,,,
43475,2007-01-01,,포투빌,,,6.8833,81.8333,4,,,,
43476,2002-04-15,,디야탈라워,,,6.8167,80.9667,1250,,,,
43479,2002-04-15,,바둘라,,,6.9833,81.050,667,,,,
43486,2002-04-15,,라트나푸라,,,6.6833,80.400,37,,,,
43495,2002-04-15,,갈,,,6.0333,80.2167,9,,,,
43497,2002-04-15,,함반토타,,,6.1167,81.1333,18,,,,
43533,2002-04-15,,카니마아두,,,6.7333,73.1667,,,,,
43555,2002-04-15,,말레,,,4.200,73.5333,,,,,
43577,2002-04-15,,카디두,,,1.8833,73.500,,,,,
43588,2002-04-15,,카데디두,,,0.4833,72.9833,,,,,
43599,2002-04-15,,간디나가르,,,-0.6833,73.150,,,,,
44203,2002-04-15,,린친을험브,,,51.1167,99.6667,1583,,,,
44207,2002-04-15,,하트갈,,,50.4333,100.150,1669,,,,
44212,2002-04-15,,울안곰,,,49.800,92.0833,940,,,,
44213,2002-04-15,,바루언터런,,,49.650,94.400,1232,,,,
44214,2002-04-15,,울기,,,48.9333,89.9333,1716,,,,
44215,2002-04-15,,엄너고비,,,49.0167,91.7167,1590,,,,
44218,2002-04-15,,호브드,,,48.0167,91.5667,1406,,,,
44225,2002-04-15,,토슨생겔,,,48.7333,98.200,1724,,,,
44230,2002-04-15,,타리아란,,,49.5667,102.000,1236,,,,
44231,2002-04-15,,므른,,,49.6333,100.1667,1285,,,,
44232,2002-04-15,,후태그,,,49.3833,102.700,938,,,,
44237,2002-04-15,,엘데네만달,,,48.5333,101.3833,1510,,,,
44239,2002-04-15,,볼강,,,48.800,103.550,1209,,,,
44241,2002-04-15,,바루은하라,,,48.9167,106.0667,811,,,,
44256,2002-04-15,,다쉬발바르,,,49.550,114.400,706,,,,
44259,2002-04-15,,처이발상,,,48.0833,114.550,747,,,,
44265,2002-04-15,,바이타그,,,46.1167,91.4667,1186,,,,
44272,2002-04-15,,울리아스타이,,,47.750,96.850,1761,,,,
44275,2002-04-15,,바이양블락,,,46.8333,98.0833,2255,,,,
44277,2002-04-15,,알타이,,,46.400,96.250,2182,,,,
44282,2002-04-15,,트잇설그,,,47.450,101.4667,1693,,,,
44284,2002-04-15,,갈루어트,,,46.700,100.1333,2125,,,,
44285,2002-04-15,,쿠이어트,,,46.900,102.7667,1662,,,,
44287,2002-04-15,,바잉홍거르,,,46.1333,100.6833,1860,,,,
44288,2002-04-15,,알바이히어,,,46.2667,102.7833,1813,,,,
44292,2002-04-15,,울란바토르,,,47.9167,106.8667,1307,,,,
44292,2002-04-15,,울란바타르,,,47.9167,106.8667,1307,,,,
44294,2002-04-15,,만티,,,47.300,107.4833,1429,,,,
44298,2002-04-15,,초이어,,,46.450,108.2167,1287,,,,
44302,2002-04-15,,베얀 아부,,,47.7833,112.1167,926,,,,
44304,2002-04-15,,언더칸,,,47.3167,110.6333,1035,,,,
44305,2002-04-15,,바룬우르트,,,46.6833,113.2833,982,,,,
44313,2002-04-15,,할흐골,,,47.6167,118.6167,689,,,,
44314,2002-04-15,,마타드,,,47.1667,115.6333,907,,,,
44317,2002-04-15,,에르데네트사간,,,45.900,115.3667,1074,,,,
44336,2002-04-15,,사이한오브,,,45.450,103.900,1317,,,,
44341,2002-04-15,,만달고비,,,45.7667,106.2833,1396,,,,
44347,2002-04-15,,토싯오브,,,44.4167,105.3167,1297,,,,
44352,2002-04-15,,바양델거르,,,45.7333,112.3667,1101,,,,
44354,2002-04-15,,사인샨드,,,44.900,110.1167,938,,,,
44358,2002-04-15,,자민우드,,,43.7333,111.900,965,,,,
44373,2002-04-15,,달란자드가드,,,43.5833,104.4167,1465,,,,
44404,2002-04-15,,다델두라,,,29.300,80.5833,1865,,,,
44406,2007-01-01,,디파얄,,,29.250,80.950,617,,,,
44409,2007-01-01,,단가디 (아타리야),,,28.800,80.550,187,,,,
44416,2002-04-15,,수르켓,,,28.600,81.6167,720,,,,
44418,2007-01-01,,네팔군지 에어포트,,,28.100,81.6667,165,,,,
44424,2002-04-15,,줌라,,,29.2833,82.1667,2300,,,,
44429,2007-01-01,,당,,,28.050,82.500,634,,,,
44434,2002-04-15,,포카라,,,28.2167,84.000,827,,,,
44438,2002-04-15,,바이라와,,,27.5167,83.450,109,,,,
44449,2002-04-15,,심라 에어포트,,,27.1667,84.9833,137,,,,
44454,2002-04-15,,카트만두,,,27.700,85.3667,1337,,,,
44462,2002-04-15,,오칼둔가,,,27.300,86.500,1720,,,,
44474,2002-04-15,,타프레중,,,27.350,87.6667,1732,,,,
44477,2002-04-15,,단쿠타,,,26.9833,87.350,1210,,,,
44478,2002-04-15,,비라트나가르 에어포트,,,26.4833,87.2667,72,,,,
45004,2002-04-15,,콜룬,,,22.5167,114.2833,65,,,,
45007,2002-04-15,,홍콩,,,22.3167,113.9167,8,,,,
45011,2002-04-15,,타이파 그란드,,,22.1667,113.5667,114,,,,
45032,2002-04-15,,타 쿼 링,,,22.5333,114.150,12,,,,
45035,2002-04-15,,리우푸샨,,,22.4667,113.9833,34,,,,
45039,2002-04-15,,사티엔,,,22.400,114.200,7,,,,
45044,2002-04-15,,청차우,,,22.200,114.0167,72,,,,
47003,2002-04-15,,선봉,,,42.3167,130.400,2,,,,
47005,2002-04-15,,삼지연,,,41.8167,128.300,1383,,,,
47008,2002-04-15,,청진,,,41.7833,129.8167,42,,,,
47014,2002-04-15,,청강,,,41.7833,126.8833,330,,,,
47016,2002-04-15,,혜산,,,41.400,128.1667,715,,,,
47020,2002-04-15,,강계,,,40.9667,126.600,305,,,,
47022,2002-04-15,,풍산,,,40.8167,128.150,1224,,,,
47025,2002-04-15,,김책,,,40.6667,129.200,19,,,,
47028,2002-04-15,,수풍,,,40.450,124.9333,74,,,,
47031,2002-04-15,,장진,,,40.3667,127.250,1091,,,,
47035,2002-04-15,,신의주,,,40.100,124.3833,6,,,,
47037,2002-04-15,,구성,,,39.9833,125.250,101,,,,
47039,2002-04-15,,희천,,,40.1667,126.250,153,,,,
47041,2002-04-15,,함흥,,,39.9333,127.550,39,,,,
47046,2002-04-15,,신포,,,40.0333,128.1833,15,,,,
47050,2002-04-15,,안주,,,39.6167,125.650,34,,,,
47052,2002-04-15,,양덕,,,39.2167,126.650,278,,,,
47055,2002-04-15,,원산,,,39.1833,127.4333,35,,,,
47058,2002-04-15,,평양,,,39.0333,125.7833,36,,,,
47060,2002-04-15,,남포,,,38.7167,125.3833,47,,,,
47061,2002-04-15,,장전,,,38.7333,128.1833,33,,,,
47065,2002-04-15,,사리원,,,38.5167,125.7667,52,,,,
47067,2002-04-15,,신계,,,38.500,126.5333,101,,,,
47068,2002-04-15,,룡연,,,38.150,124.8833,5,,,,
47069,2002-04-15,,해주,,,38.0333,125.700,79,,,,
47070,2002-04-15,,개성,,,37.9667,126.5667,72,,,,
47075,2002-04-15,,평강,,,38.4167,127.2833,352,,,,
47090,2002-04-15,,속초,,,38.250,128.5667,18,,,,
47090,2001-06-01,2015-12-24,속초,,속초기상대(90),38.2509,128.5647,18.06,,,,
47095,2007-11-17,,철원,,철원기상대(95),38.1479,127.3042,153.7,,,,
47095,2002-04-15,,철원,,,38.150,127.300,154,,,,
47097,2009-01-09,,이천,,,37.2667,127.4833,90,,,,
47098,2002-04-15,,동두천,,,37.900,127.0667,112,,,,
47099,2002-04-15,,파주,,,37.8833,126.750,31,,,,
47099,2004-01-01,,파주,,파주기상대(99),37.8859,126.7665,29.42,,,,
47100,2002-04-15,,대관령,,,37.6833,128.7667,843,,,,
47101,2002-04-15,,춘천,,,37.900,127.7333,77,,,,
47102,2018-05-01,,백령도,,백령도기상대(102),37.974,124.7124,36,,,,
47102,2002-04-15,,백령도,,,37.9667,124.6333,144,,,,
47102,2020-11-26,,백령도,,서울기상관측소(108),37.974,124.7124,36,,,,
47102,2000-04-01,2018-05-01,백령도,,백령도기상대(102),37.9661,124.6305,144.86,,,,
47104,2016-12-01,,북강릉,,강릉(구 105),37.8046,128.8554,78.9,,,,
47104,2002-04-15,,북강릉,,,37.8046,128.8553,79,,,,
47104,2015-12-24,,북강릉,,강릉(구 105),37.8046,128.8554,78.9,,,,
47104,2012-01-03,2012-03-07,북강릉,,강릉(구 105),37.8046,128.8554,78.9,,,,
47105,2002-04-15,,강릉,,,37.750,128.900,26,,,,
47105,2004-01-01,2016-12-01,강릉,,강릉(구 105),37.7515,128.891,26.04,,,,
47106,2002-04-15,,동해,,,37.500,129.1333,40,,,,
47108,2002-04-15,,서울,,,37.5667,126.9667,86,,,,
47112,2002-04-15,,인천,,,37.4833,126.6333,69,,,,
47114,2007-11-17,,원주,,원주기상대(114),37.3376,127.9466,148.64,,,,
47114,2002-04-15,,원주,,,37.3333,127.950,150,,,,
47115,2002-04-15,,울릉도,,,37.4833,130.900,221,,,,
47119,2002-04-15,,수원,,,37.2667,126.9833,34,,,,
47121,2002-04-15,,영월,,,37.1833,128.4667,240,,,,
47122,1957-04-01,,오산,,,37.100,127.0333,52,,,,
47127,2002-04-15,,충주,,,36.9667,127.950,113,,,,
47129,2002-04-15,,서산,,,36.7667,126.500,26,,,,
47130,2007-11-17,,울진,,울진기상대(130),36.9918,129.4128,50,,,,
47130,2002-04-15,,울진,,,36.9833,129.4167,49,,,,
47131,2002-04-15,,청주,,,36.6333,127.450,57,,,,
47133,2002-04-15,,대전,,,36.3667,127.3667,68,,,,
47135,2007-11-17,,추풍령,,추풍령지역기상서비스센터(135),36.2202,127.9946,244.73,,,,
47135,2002-04-15,,추풍령,,,36.2167,128.000,243,,,,
47136,2002-04-15,,안동,,,36.5667,128.7167,139,,,,
47137,2002-04-15,,상주,,,36.400,128.150,100,,,,
47138,1966-11-12,,포항,,포항기상대(138),36.0326,129.3796,2.28,,,,
47138,2002-04-15,,포항,,,36.0333,129.3833,2,,,,
47140,2002-04-15,,군산,,,35.9833,126.700,26,,,,
47140,2005-01-01,,군산,,군산기상대(140),36.0053,126.7614,23.2,,,,
47143,2002-04-15,,대구,,,35.8833,128.6167,58,,,,
47145,2009-01-09,,천안,,,36.7796,127.1213,21,,,,
47146,2002-04-15,,전주,,,35.8167,127.150,53,,,,
47150,2009-01-09,,보령,,,36.3272,126.5574,15,,,,
47152,2002-04-15,,울산,,,35.550,129.3167,35,,,,
47152,2023-10-23,,울산,,울산기상대(152),35.5824,129.3347,81.14,,,,
47154,2009-01-09,,구미,,,36.1306,128.3206,47,,,,
47155,2002-04-15,,창원,,,35.1833,128.5667,11,,,,
47155,2014-06-16,,창원,,창원기상대(155),35.1702,128.5729,37.15,,,,
47155,2010-07-22,,창원,,창원기상대(155),35.1702,128.5729,37.15,,,,
47155,2013-06-20,2013-07-05,창원,,창원기상대(155),35.1702,128.5729,37.15,,,,
47155,2013-01-08,2013-03-09,창원,,창원기상대(155),35.1702,128.5729,37.15,,,,
47155,2006-01-01,2010-07-21,창원,,창원기상대(155),35.1702,128.5729,36.8,,,,
47156,2002-04-15,,광주,,,35.1667,126.900,71,,,,
47157,2009-01-09,,거창,,,35.6712,127.911,221,,,,
47158,1978-01-06,,광주,,,35.1167,126.8167,13,,,,
47159,2002-04-15,,부산,,,35.100,129.0333,69,,,,
47162,2002-04-15,,통영,,,34.8333,128.4333,32,,,,
47165,2002-04-15,,목포,,,34.8167,126.3833,38,,,,
47168,2002-04-15,,여수,,,34.7333,127.750,66,,,,
47169,2003-05-07,,흑산도,,흑산도기상대(169),34.6872,125.451,76.49,,,,
47169,2002-04-15,,흑산도,,,34.6833,125.450,79,,,,
47170,2002-04-15,,완도,,,34.400,126.700,35,,,,
47171,2009-01-09,,정읍,,,35.5631,126.8661,44,,,,
47172,2009-01-09,,고창,,,35.4251,126.699,54,,,,
47173,2009-01-09,,남원,,,35.4053,127.333,90,,,,
47174,2009-01-09,,순천,,,35.075,127.2391,74,,,,
47184,2002-04-15,,제주,,,33.5167,126.5333,20,,,,
47185,2002-04-15,,고산,,,33.2833,126.1667,71,,,,
47185,1988-05-01,2016-06-01,고산,,고산지역기상서비스센터(185),33.2938,126.1628,74.29,,,,
47186,2016-05-23,,국가태풍센터,,,33.3315,126.6784,246.3,,,,
47186,2017-01-17,2020-11-26,국가태풍센터,,,33.3315,126.6784,234.18,,,,
47188,2002-04-15,,성산,,,33.3833,126.8667,18,,,,
47189,2002-04-15,,서귀포,,,33.250,126.5667,50,,,,
47192,2002-04-15,,진주,,,35.200,128.1167,21,,,,
47229,2017-09-08,,북격렬비도,,대전지방기상청(133),36.6254,125.5595,103.56,,,,
47229,2007-11-17,2017-09-08,북격렬비도,,대전지방기상청(133),36.6254,125.5595,103.56,,,,
47230,2022-09-01,,덕적북리,,인천기상대(112),37.2645,126.103,12,,,,
47230,2022-10-19,,덕적도,,인천기상대(112),37.2645,126.103,12,,,,
47401,2002-04-15,,왓카나이,,,45.4167,141.6833,3,,,,
47402,2002-04-15,,키타메사시,,,44.9333,142.5833,7,,,,
47404,2002-04-15,,하보,,,44.3667,141.700,8,,,,
47405,2002-04-15,,오무,,,44.5833,142.9667,14,,,,
47406,2002-04-15,,루모이,,,43.950,141.6333,24,,,,
47407,2002-04-15,,아사히카와,,,43.7667,142.3667,112,,,,
47409,2002-04-15,,아바시리,,,44.0167,144.2833,38,,,,
47411,2002-04-15,,오타루,,,43.1833,141.0167,25,,,,
47412,2002-04-15,,삿포로,,,43.050,141.3333,17,,,,
47413,2002-04-15,,이와미자와,,,43.2167,141.7833,42,,,,
47417,2002-04-15,,오비히로,,,42.9167,143.2167,38,,,,
47418,2002-04-15,,쿠시로,,,42.9833,144.3833,5,,,,
47420,2002-04-15,,네무로,,,43.3333,145.5833,25,,,,
47421,2002-04-15,,슷스,,,42.800,140.2333,33,,,,
47423,2002-04-15,,무로란,,,42.3167,140.9833,40,,,,
